"NFGOVCOFOG_FUNCTION","Government function","NFGOVCOFOG_ITEM","Item","NFGOVCOFOG_SECTOR","Institutional sector","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"F01_2","01.2 Foreign economic aid","D9","Capital transfers (D.9)","S1300","General government","A","Annual","2016","2016",238.2,,
"F01_2","01.2 Foreign economic aid","D9","Capital transfers (D.9)","S1311","Federal government","A","Annual","2016","2016",238,,
"F01_2","01.2 Foreign economic aid","D9","Capital transfers (D.9)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F01_2","01.2 Foreign economic aid","D9","Capital transfers (D.9)","S1313","Local government","A","Annual","2016","2016",0.2,,
"F01_2","01.2 Foreign economic aid","D9","Capital transfers (D.9)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_2","01.2 Foreign economic aid","P3","Final consumption expenditure (P.3)","S1300","General government","A","Annual","2016","2016",73.7,,
"F01_2","01.2 Foreign economic aid","P3","Final consumption expenditure (P.3)","S1311","Federal government","A","Annual","2016","2016",48.6,,
"F01_2","01.2 Foreign economic aid","P3","Final consumption expenditure (P.3)","S1312","Communities and regions","A","Annual","2016","2016",18.3,,
"F01_2","01.2 Foreign economic aid","P3","Final consumption expenditure (P.3)","S1313","Local government","A","Annual","2016","2016",6.8,,
"F01_2","01.2 Foreign economic aid","P3","Final consumption expenditure (P.3)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","TOT","Total government expenditure","S1300","General government","A","Annual","2016","2016",4435.9,,
"F01_3","01.3 General services","TOT","Total government expenditure","S1311","Federal government","A","Annual","2016","2016",1044.1,,
"F01_3","01.3 General services","TOT","Total government expenditure","S1312","Communities and regions","A","Annual","2016","2016",1224.7,,
"F01_3","01.3 General services","TOT","Total government expenditure","S1313","Local government","A","Annual","2016","2016",2193.5,,
"F01_3","01.3 General services","TOT","Total government expenditure","S1314","Social security funds","A","Annual","2016","2016",6.8,,
"F01_3","01.3 General services","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1300","General government","A","Annual","2016","2016",91.9,,
"F01_3","01.3 General services","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1311","Federal government","A","Annual","2016","2016",67,,
"F01_3","01.3 General services","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1312","Communities and regions","A","Annual","2016","2016",-57.9,,
"F01_3","01.3 General services","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1313","Local government","A","Annual","2016","2016",75.9,,
"F01_3","01.3 General services","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1314","Social security funds","A","Annual","2016","2016",6.8,,
"F01_3","01.3 General services","D1","Compensation of employees (D.1)","S1300","General government","A","Annual","2016","2016",2533.3,,
"F01_3","01.3 General services","D1","Compensation of employees (D.1)","S1311","Federal government","A","Annual","2016","2016",258.4,,
"F01_3","01.3 General services","D1","Compensation of employees (D.1)","S1312","Communities and regions","A","Annual","2016","2016",857.7,,
"F01_3","01.3 General services","D1","Compensation of employees (D.1)","S1313","Local government","A","Annual","2016","2016",1417.2,,
"F01_3","01.3 General services","D1","Compensation of employees (D.1)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D3","Subsidies (D.3)","S1300","General government","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D3","Subsidies (D.3)","S1311","Federal government","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D3","Subsidies (D.3)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D3","Subsidies (D.3)","S1313","Local government","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D3","Subsidies (D.3)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D4","Property income paid (D.4)","S1300","General government","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D4","Property income paid (D.4)","S1311","Federal government","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D4","Property income paid (D.4)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D4","Property income paid (D.4)","S1313","Local government","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D4","Property income paid (D.4)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1300","General government","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1311","Federal government","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1313","Local government","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1300","General government","A","Annual","2016","2016",1555.5,,
"F01_3","01.3 General services","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1311","Federal government","A","Annual","2016","2016",713.1,,
"F01_3","01.3 General services","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312","Communities and regions","A","Annual","2016","2016",301.7,,
"F01_3","01.3 General services","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1313","Local government","A","Annual","2016","2016",540.7,,
"F01_3","01.3 General services","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D7","Other current transfers (D.7)","S1300","General government","A","Annual","2016","2016",98.1,,
"F01_3","01.3 General services","D7","Other current transfers (D.7)","S1311","Federal government","A","Annual","2016","2016",5.3,,
"F01_3","01.3 General services","D7","Other current transfers (D.7)","S1312","Communities and regions","A","Annual","2016","2016",42.1,,
"F01_3","01.3 General services","D7","Other current transfers (D.7)","S1313","Local government","A","Annual","2016","2016",83.8,,
"F01_3","01.3 General services","D7","Other current transfers (D.7)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","D9","Capital transfers (D.9)","S1300","General government","A","Annual","2016","2016",157.1,,
"F01_3","01.3 General services","D9","Capital transfers (D.9)","S1311","Federal government","A","Annual","2016","2016",0.3,,
"F01_3","01.3 General services","D9","Capital transfers (D.9)","S1312","Communities and regions","A","Annual","2016","2016",81.1,,
"F01_3","01.3 General services","D9","Capital transfers (D.9)","S1313","Local government","A","Annual","2016","2016",75.8,,
"F01_3","01.3 General services","D9","Capital transfers (D.9)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_3","01.3 General services","P3","Final consumption expenditure (P.3)","S1300","General government","A","Annual","2016","2016",2902,,
"F01_3","01.3 General services","P3","Final consumption expenditure (P.3)","S1311","Federal government","A","Annual","2016","2016",54.6,,
"F01_3","01.3 General services","P3","Final consumption expenditure (P.3)","S1312","Communities and regions","A","Annual","2016","2016",-150.5,,
"F01_3","01.3 General services","P3","Final consumption expenditure (P.3)","S1313","Local government","A","Annual","2016","2016",2997.9,,
"F01_3","01.3 General services","P3","Final consumption expenditure (P.3)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_4","01.4 Basic research","TOT","Total government expenditure","S1300","General government","A","Annual","2016","2016",4971.8,,
"F01_4","01.4 Basic research","TOT","Total government expenditure","S1311","Federal government","A","Annual","2016","2016",326.7,,
"F01_4","01.4 Basic research","TOT","Total government expenditure","S1312","Communities and regions","A","Annual","2016","2016",4698.7,,
"F01_4","01.4 Basic research","TOT","Total government expenditure","S1313","Local government","A","Annual","2016","2016",0,,
"F01_4","01.4 Basic research","TOT","Total government expenditure","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_4","01.4 Basic research","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1300","General government","A","Annual","2016","2016",2217.6,,
